[2020/04/26 13:09:11] - Namespace(attack='pgd', attack_iters=10, attack_iters_test=20, awp_iter=1, awp_size=0.01, awp_warmup=0, batch_size=128, chkpt_iters=10, cutout=False, cutout_len=None, data_dir='../../data', epochs=200, epsilon=128, eval=False, fgsm_alpha=1.25, fgsm_init='random', fname='experiments/cifar10_l2/awp(0.01)', half=False, l1=0, l2=0, lr_drop_epoch=100, lr_max=0.1, lr_one_drop=0.01, lr_schedule='piecewise', mixup=False, mixup_alpha=None, model='PreActResNet18', norm='l_2', pgd_alpha=15.0, restarts=1, resume=0, seed=0, val=False, width_factor=10)
[2020/04/26 13:09:20] - Epoch 	 Train Time 	 Test Time 	 LR 	 	 Train Loss 	 Train Acc 	 Train Robust Loss 	 Train Robust Acc 	 Test Loss 	 Test Acc 	 Test Robust Loss 	 Test Robust Acc
[2020/04/26 22:34:12] - 83 	 303.9 	 	 99.3 	 	 0.1000 	 0.5588 	 0.8634 	 1.1276 	 	 0.5802 	 	 0.5824 	 0.8237 	 0.9697 	 	 0.6363
[2020/04/26 22:40:55] - 84 	 304.0 	 	 99.1 	 	 0.1000 	 0.5567 	 0.8623 	 1.1262 	 	 0.5818 	 	 0.6030 	 0.8273 	 0.9630 	 	 0.6483
[2020/04/26 22:47:38] - 85 	 303.7 	 	 99.3 	 	 0.1000 	 0.5590 	 0.8632 	 1.1301 	 	 0.5804 	 	 0.6066 	 0.8232 	 0.9726 	 	 0.6465
[2020/04/26 22:54:21] - 86 	 303.8 	 	 99.1 	 	 0.1000 	 0.5583 	 0.8631 	 1.1288 	 	 0.5822 	 	 0.6104 	 0.8304 	 0.9745 	 	 0.6470
[2020/04/26 23:01:04] - 87 	 303.7 	 	 99.0 	 	 0.1000 	 0.5571 	 0.8638 	 1.1277 	 	 0.5838 	 	 0.5682 	 0.8401 	 0.9490 	 	 0.6531
[2020/04/26 23:07:47] - 88 	 303.6 	 	 99.1 	 	 0.1000 	 0.5574 	 0.8633 	 1.1280 	 	 0.5824 	 	 0.6087 	 0.8151 	 0.9821 	 	 0.6426
[2020/04/26 23:14:30] - 89 	 303.8 	 	 99.2 	 	 0.1000 	 0.5579 	 0.8632 	 1.1281 	 	 0.5814 	 	 0.5941 	 0.8396 	 0.9526 	 	 0.6674
[2020/04/26 23:21:13] - 90 	 304.0 	 	 99.3 	 	 0.1000 	 0.5511 	 0.8647 	 1.1224 	 	 0.5844 	 	 0.6169 	 0.8259 	 0.9853 	 	 0.6375
[2020/04/26 23:27:56] - 91 	 303.6 	 	 99.0 	 	 0.1000 	 0.5567 	 0.8628 	 1.1253 	 	 0.5838 	 	 0.5565 	 0.8472 	 0.9354 	 	 0.6602
[2020/04/26 23:34:38] - 92 	 303.6 	 	 99.2 	 	 0.1000 	 0.5552 	 0.8640 	 1.1255 	 	 0.5842 	 	 0.6076 	 0.8347 	 0.9642 	 	 0.6502
[2020/04/26 23:41:21] - 93 	 303.6 	 	 99.2 	 	 0.1000 	 0.5541 	 0.8640 	 1.1230 	 	 0.5827 	 	 0.5516 	 0.8487 	 0.9385 	 	 0.6535
[2020/04/26 23:48:04] - 94 	 303.7 	 	 99.0 	 	 0.1000 	 0.5573 	 0.8651 	 1.1289 	 	 0.5823 	 	 0.5795 	 0.8395 	 0.9472 	 	 0.6598
[2020/04/26 23:54:47] - 95 	 303.6 	 	 99.0 	 	 0.1000 	 0.5519 	 0.8656 	 1.1244 	 	 0.5829 	 	 0.5957 	 0.8252 	 0.9758 	 	 0.6372
[2020/04/27 00:01:29] - 96 	 303.6 	 	 99.1 	 	 0.1000 	 0.5544 	 0.8640 	 1.1244 	 	 0.5833 	 	 0.5897 	 0.8334 	 0.9623 	 	 0.6497
[2020/04/27 00:08:12] - 97 	 303.7 	 	 99.2 	 	 0.1000 	 0.5516 	 0.8650 	 1.1232 	 	 0.5843 	 	 0.6212 	 0.8213 	 0.9744 	 	 0.6486
[2020/04/27 00:14:56] - 98 	 304.5 	 	 99.0 	 	 0.1000 	 0.5507 	 0.8664 	 1.1222 	 	 0.5822 	 	 0.5806 	 0.8307 	 0.9446 	 	 0.6616
[2020/04/27 00:21:38] - 99 	 303.5 	 	 99.1 	 	 0.0100 	 0.5486 	 0.8655 	 1.1205 	 	 0.5848 	 	 0.5985 	 0.8177 	 0.9843 	 	 0.6388
[2020/04/27 00:28:21] - 100 	 303.8 	 	 99.2 	 	 0.0100 	 0.4935 	 0.8799 	 0.9972 	 	 0.6335 	 	 0.4789 	 0.8612 	 0.8483 	 	 0.6882
